100249520   OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  GRAS  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  SBAR  WRYE  OCER  GRAS  
100250210   2.8   0     0     0     0     0     2.9   0     0     0     0     0     3.1   0     0     0     0     0     4.4   0     0     0     0     0     4.4   0     0     0     0     0     5.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   6.9   0     0     0     0     0     7.2   0     0     0     0     0     7.7   0     0     0     0     0     11.1  0     0     0     0     0     11.4  0     0     0     0     0     14.7  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .1    .2    .2    .2    .2    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .4    .1    .4    .4    .4    .4    .4    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     1     1     .9    .9    1     0     1.1   1.2   1.2   1.1   1.3   0     1.3   1.2   1.3   1.3   1.3   0     1.3   1.2   1.2   1.2   1.2   0     1.3   1.2   1.4   1.5   1.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   11.7  0     0     0     0     0     12.2  0     0     0     0     0     13.1  0     0     0     0     0     18.6  0     0     0     0     0     18.3  0     0     0     0     0     23.4  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   69.5  0     0     0     0     0     71.6  0     0     0     0     0     77    0     0     0     0     0     111.1 0     0     0     0     0     114.3 0     0     0     0     0     146.9 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .3    .8    .9    .9    .9    1     .3    1     1.1   1.1   1     1.1   .4    1.1   1.1   1.2   1.2   1.2   .4    1.2   1.2   1.3   1.3   1.4   .5    1.5   1.5   1.5   1.6   1.4   .5    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   .2    .5    .5    .5    .6    .6    .2    .6    .7    .7    .6    .7    .2    .6    .7    .7    .7    .8    .3    .7    .7    .8    .8    .9    .3    .9    .9    .9    1     .9    .3    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     7.7   7.8   7.5   7.6   8.3   0     9     9.6   9.4   9.3   10.3  0     10.1  10.1  10.3  10.2  10.6  0     10.7  10.1  9.5   9.8   9.8   0     10.1  9.9   11.7  11.9  12.6  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250210   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   SUGB  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  GRAS  
100250220   103.6 68.8  43.9  74.8  58.5  84.9  51.1  101.2 57.9  96    81.5  102.3 68.4  124.8 71.4  114.1 98.7  113.2 79.5  136   80.8  117.7 97.8  98.1  71.1  127.5 65.8  94.7  81.5  91.9  56.8  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   1.5   1     .6    1.1   .8    1.2   .7    1.4   .8    1.4   1.2   1.5   1     1.8   1     1.6   1.4   1.6   1.1   1.9   1.1   1.7   1.4   1.4   1     1.8   .9    1.3   1.2   1.3   .8    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     2.8   0     0     0     0     0     3     0     0     0     0     0     3.2   0     0     0     0     0     4.5   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     7     0     0     0     0     0     7.4   0     0     0     0     0     8     0     0     0     0     0     11.3  0     0     0     0     0     15.1  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .2    .1    .2    .2    .2    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .4    .4    .1    .4    .4    .4    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   1     0     1     .9    .9    1     1.1   0     1.2   1.2   1.1   1.3   1.3   0     1.2   1.3   1.3   1.3   1.3   0     1.2   1.2   1.2   1.2   1.2   0     1.2   1.4   1.5   1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     11.8  0     0     0     0     0     12.5  0     0     0     0     0     13.6  0     0     0     0     0     18.8  0     0     0     0     0     23.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     69.7  0     0     0     0     0     73.6  0     0     0     0     0     79.9  0     0     0     0     0     113.1 0     0     0     0     0     151.5 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .9    .3    .9    .9    .9    1     1     .3    1.1   1.1   1     1.1   1.1   .4    1.1   1.2   1.2   1.2   1.2   .4    1.2   1.3   1.3   1.4   1.4   .5    1.5   1.5   1.6   1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .6    .2    .5    .5    .6    .6    .6    .2    .7    .7    .6    .7    .7    .2    .7    .7    .7    .8    .8    .3    .7    .8    .8    .9    .9    .3    .9    .9    1     .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   7.7   0     7.8   7.5   7.6   8.3   8.6   0     9.6   9.4   9.3   10.3  10.2  0     10.1  10.3  10.2  10.6  10.1  0     10.1  9.5   9.8   9.8   9.4   0     9.9   11.7  11.9  12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  GRAS  
100250220   65.6  50.3  79.5  45.7  84.5  49.3  83.1  69.1  94.1  61    113.8 66.7  105.3 90.2  110   73.7  134.9 77.3  120.7 103   100.9 80    128.9 74.3  106.1 91.3  100.9 62.9  122.6 57.2  85.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .9    .7    1.1   .6    1.2   .7    1.2   1     1.3   .9    1.6   .9    1.5   1.3   1.6   1     1.9   1.1   1.7   1.5   1.4   1.1   1.8   1.1   1.5   1.3   1.4   .9    1.7   .8    1.2   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     3     0     0     0     0     0     3     0     0     0     0     0     4.7   0     0     0     0     0     4.6   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     7.3   0     0     0     0     0     7.5   0     0     0     0     0     11.6  0     0     0     0     0     11.7  0     0     0     0     0     15.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .2    .2    .2    .2    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .4    .4    .4    .4    .4    .1    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   1     1     1     .9    0     1     1.1   1.1   1.2   1.2   0     1.3   1.3   1.3   1.2   1.3   0     1.3   1.3   1.3   1.2   1.2   0     1.2   1.2   1.3   1.2   1.4   0     1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     12.4  0     0     0     0     0     12.8  0     0     0     0     0     19.6  0     0     0     0     0     19.2  0     0     0     0     0     24    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     72.7  0     0     0     0     0     75    0     0     0     0     0     116   0     0     0     0     0     117.5 0     0     0     0     0     152.2 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .9    .8    .9    .9    .3    1     1     1     1.1   1.1   .3    1.1   1.1   1.1   1.1   1.2   .4    1.2   1.2   1.2   1.2   1.3   .4    1.4   1.4   1.5   1.5   1.5   .5    1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .6    .5    .5    .5    .2    .6    .6    .6    .7    .7    .2    .7    .7    .6    .7    .7    .2    .8    .8    .7    .7    .8    .3    .9    .9    .9    .9    .9    .3    .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   7.7   7.7   7.8   7.5   0     8.3   8.6   9     9.6   9.4   0     10.3  10.2  10.1  10.1  10.3  0     10.6  10.1  10.7  10.1  9.5   0     9.8   9.4   10.1  9.9   11.7  0     12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  GRAS  
100250220   63.4  42.1  72.1  56    82.8  49.3  96.7  54.4  91.9  77.7  100.2 66.7  120.8 70.2  110.6 95.8  116.2 77.3  136.2 81    120   99.8  96.6  74.3  129.7 68.6  98.9  85.2  95.1  57.2  121.6 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .9    .6    1     .8    1.2   .7    1.4   .8    1.3   1.1   1.4   .9    1.7   1     1.6   1.4   1.7   1.1   1.9   1.2   1.7   1.4   1.4   1.1   1.8   1     1.4   1.2   1.4   .8    1.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   2.8   0     0     0     0     0     2.9   0     0     0     0     0     3.1   0     0     0     0     0     4.4   0     0     0     0     0     4.4   0     0     0     0     0     5.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   6.9   0     0     0     0     0     7.2   0     0     0     0     0     7.7   0     0     0     0     0     11.1  0     0     0     0     0     11.4  0     0     0     0     0     14.7  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .1    .2    .2    .2    .2    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .4    .1    .4    .4    .4    .4    .4    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     1     1     .9    .9    1     0     1.1   1.2   1.2   1.1   1.3   0     1.3   1.2   1.3   1.3   1.3   0     1.3   1.2   1.2   1.2   1.2   0     1.3   1.2   1.4   1.5   1.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   11.7  0     0     0     0     0     12.2  0     0     0     0     0     13.1  0     0     0     0     0     18.6  0     0     0     0     0     18.3  0     0     0     0     0     23.4  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   69.5  0     0     0     0     0     71.6  0     0     0     0     0     77    0     0     0     0     0     111.1 0     0     0     0     0     114.3 0     0     0     0     0     146.9 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .3    .8    .9    .9    .9    1     .3    1     1.1   1.1   1     1.1   .4    1.1   1.1   1.2   1.2   1.2   .4    1.2   1.2   1.3   1.3   1.4   .5    1.5   1.5   1.5   1.6   1.4   .5    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .2    .5    .5    .5    .6    .6    .2    .6    .7    .7    .6    .7    .2    .6    .7    .7    .7    .8    .3    .7    .7    .8    .8    .9    .3    .9    .9    .9    1     .9    .3    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     7.7   7.8   7.5   7.6   8.3   0     9     9.6   9.4   9.3   10.3  0     10.1  10.1  10.3  10.2  10.6  0     10.7  10.1  9.5   9.8   9.8   0     10.1  9.9   11.7  11.9  12.6  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   OCER  SUGB  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  GRAS  
100250220   53.4  107.8 74.1  45.7  77.2  61.8  86.7  54.4  105.8 61    99.5  84.7  105   70.2  128.5 73.7  117.1 100.2 110.4 81    132.2 80    114   95.7  99    68.6  127.4 62.9  90.8  77.6  92.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .8    1.5   1.1   .6    1.1   .9    1.2   .8    1.5   .9    1.4   1.2   1.5   1     1.8   1     1.7   1.4   1.6   1.2   1.9   1.1   1.6   1.4   1.4   1     1.8   .9    1.3   1.1   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     2.9   0     0     0     0     0     3     0     0     0     0     0     3.3   0     0     0     0     0     4.5   0     0     0     0     0     5.6   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     7     0     0     0     0     0     7.5   0     0     0     0     0     8.1   0     0     0     0     0     11.4  0     0     0     0     0     15.1  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     .2    .1    .2    .2    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .4    .4    .4    .1    .4    .4    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     1     0     .9    .9    1     1.1   1.1   0     1.2   1.1   1.3   1.3   1.3   0     1.3   1.3   1.3   1.3   1.3   0     1.2   1.2   1.2   1.2   1.3   0     1.4   1.5   1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     12    0     0     0     0     0     12.8  0     0     0     0     0     13.9  0     0     0     0     0     18.9  0     0     0     0     0     23.7  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     70.3  0     0     0     0     0     75.5  0     0     0     0     0     81.1  0     0     0     0     0     114.1 0     0     0     0     0     150.7 0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     .8    .3    .9    .9    1     1     1     .4    1.1   1     1.1   1.1   1.1   .4    1.2   1.2   1.2   1.2   1.2   .4    1.3   1.3   1.4   1.4   1.5   .5    1.5   1.6   1.4   1.5   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     .5    .2    .5    .6    .6    .6    .6    .2    .7    .6    .7    .7    .6    .2    .7    .7    .8    .8    .7    .3    .8    .8    .9    .9    .9    .3    .9    1     .9    .9    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     7.7   0     7.5   7.6   8.3   8.6   9     0     9.4   9.3   10.3  10.2  10.1  0     10.3  10.2  10.6  10.1  10.7  0     9.5   9.8   9.8   9.4   10.1  0     11.7  11.9  12.6  10.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   15.7  13.3  13.3  13.4  14    13.5  13.5  13.8  13.8  14.6  14    14.1  14    14.1  14.8  14.1  14    14.2  14    14.8  14    13.9  13.6  13.6  14    13.4  13.4  13.5  13.5  14    13.3  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  MAIZ  SBAR  RAPE  WSWH  POTA  WBAR  GRAS  
100250220   65.6  50.3  79.5  45.7  84.5  49.3  83.1  69.1  94.1  61    113.8 66.7  105.3 90.2  110   73.7  134.9 77.3  120.7 103   100.9 80    128.9 74.3  106.1 91.3  100.9 62.9  122.6 57.2  85.9  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .9    .7    1.1   .6    1.2   .7    1.2   1     1.3   .9    1.6   .9    1.5   1.3   1.6   1     1.9   1.1   1.7   1.5   1.4   1.1   1.8   1.1   1.5   1.3   1.4   .9    1.7   .8    1.2   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     3     0     0     0     0     0     3     0     0     0     0     0     4.7   0     0     0     0     0     4.6   0     0     0     0     0     5.7   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     7.3   0     0     0     0     0     7.5   0     0     0     0     0     11.6  0     0     0     0     0     11.7  0     0     0     0     0     15.2  0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .2    .2    .2    .2    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .3    .3    .3    .3    .3    .1    .4    .4    .4    .4    .4    .1    .4    .4    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    .1    .1    .1    0     .1    .1    0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   1     1     1     .9    0     1     1.1   1.1   1.2   1.2   0     1.3   1.3   1.3   1.2   1.3   0     1.3   1.3   1.3   1.2   1.2   0     1.2   1.2   1.3   1.2   1.4   0     1.6   1.3   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
100250220   0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     
